gene_id	seed_gene_involved	interactions_seeds_ids
768	F	10066,1495,7444,23534,3107,55240,9497,57130,6745,26608,202018,54867,8879,1434,2030,3030,51635,6574,6890,4882,23155,54822,79188,55627,9528,4323,93380,9908,1605,55832,23190,81671,10094,7078,3949,7112,84141,10493,116254,493856,7355,128869,25966,28972,60559,3655,51170,9791,26092,811,768211,65983,3838,79939,3675,252839,8613,79711,10539,22908,23066,24145,84803,55129,6184,55577,57181,101,6646,3998,161176,7514,1271,10384,81542,23353,23065,9296,8829,3842,999,4162,115817,2010,9445,537,55151,57326,760,495,81848,3482,31,752,80856,5447,23341,116068,1499,11260,81502,6520,3673,9645,121457,196527,9197,54884,1465,382,334,17387,9166,5771,55591,94005,81539,9517,5873,29956,55705,10527,148867,10159,57510,9415,6786,6526,163590,3678,498,9451,137964,9694,6193,199953,6774,56262,10550,51075,51493,1047,7991,55219,9321,79143,57003,23516,23545,201595,5770,5327,506,23670,3091,3106,10999,79796,129642,10970,25814,9854,3710,51594,84061,5874,64215,26090,10653,81839,3843,55027,23478,54587,3163,51368,64755,550,203547,118429,1186,214,113174,51272,9789,129401,25777,11261,64866,285282,54901,8677,10424,3688,11118,54407,23592,10211,7466,55850,6925,25923,147007,23230,1528,91289,58477,347902,6734,481
10082	F	1880,79012,6047,64377,5966,353174,51435,79701,1748,51081,2100,5360,5802,149628,55754,5970,2239,51574
1312	F	3052,2335,144404,8645,23585,2865,5862,2247,7415,51499,80270,29986,347741,9194,6541,4704,54443,4609,6047,998,83639,388588,554,11112,57017,51185,125115,390212,22921,55273,6045,57414,5868,374882,27315,2740,4719,10063,2866,155807,55652,57664,81542,5621,113829,9493,345274,2705,1903,2010,9928,79001,80346,26270,84641,255275,7201,10791,1269,51060,4543,27068,1278,5447,51522,364,7485,1025,148534,3846,594,3881,90993,5445,9712,221981,5997,403313,43740574,9610,9341,43740578,51552,9560,127534,2629,2707,22803,25994,51741,7384,821,10044,27173,10165,4723,8269,92421,9028,23428,84065,79877,222553,54831,9156,348938,23530,200232,3098,23344,996,83451,9319,51109,50814,23432,43740570,1489675,6518,10128,2709,58515,43740571,81853,523,128866
10767	F	10815,25820,84285,112399,4067,6732,53918,29117,66489,25831,6224,116442,7514,286826,4914,7327,5393,2644,23210,27074,11113,10767,51013,10494,6193,6780,118460,10369,54512,55662,79763,55215,80789,11340,29128,3064,66583,8328,6733,9343,84376,23299,9401,4609,84984,4488,4214,5707,8452,23016,51010,1968,328,2099,80349,7182,115752,56915
113146	F	1025,10539,9097,51303,56392,5476,4005,10213,54935,79415,11113,23065,11345,23710,1781,27327,1859,7542,1894,93380,10112,9493,9341,126306,29914,43740578,8260,222642,5106,9928,57674,338761,10447,79626,118471,9868,9343,84448,23385,375519,432,4609,79669,3066,99375,80777,10075,3858,10121,25962,8729,89941,128866,10551,6122,29920,12306
3045	F	2255,84197,3169,65110,2065,93185,4171,3049,3384,4582,944,3039,54908,284161,89869,4314,910,2010,9564,3113,7782,3050,26747,3040,221294
9053	F	7706,5516,92421,817,9439,79596,84078,10902,9055,56110,10614,10189,59341,7013,30011,218811,64881,4140,8531,1639,9989,14254602,1195,56257,10106,149041,43740577,10735,10534,5965,57664,167691,229841,11113,56144,1894,10112,9851,51574,9919,988,83446,75608,9928,79745,25913,9866,114928,9343,6733,23765,54443,83743,163071,138199,253461,1660,98758,4361,56125,23178,83931,25776,25962,12013,152185,55584,8359,328,2099,9181,128866
4647	F	1495,4133,63891,10083,10657,5573,23113,55591,79567,84856,6787,9817,4255,1499,999,10314
50809	F	84301,7706,3006,8726,3009,4839,6432,6836,9055,4869,63976,6134,7468,155871,11190,8450,1540,6787,6625,3146,23567,1107,1108,2122,55832,10432,8508,26156,8335,3920,7112,6125,54443,55421,7448,55781,9978,6047,29896,3191,26959,6651,672,6045,2177,9733,10482,9820,648,157570,57636,1743,10526,7514,580,4914,13669,5160,57664,4774,11060,16341,4001,6156,6229,51491,9928,28960,10813,51547,284695,9343,7162,3068,3428,56146,22976,56852,2245,4000,124245,92140,7182,10551,23512,3850,6613,3024,1025,51203,10989,9045,8350,149628,10527,6895,2521,9277,23363,11113,55771,26260,6208,3192,10363,51574,43740578,117246,6472,6194,79727,4223,8065,83743,3676,8454,66661,221472,5501,9097,10614,55789,3320,7416,85235,56257,10618,3837,128272,5245,3008,4332,73708,27341,677770,9401,8452,55160,8359,56829
6130	F	7706,51121,8726,2335,6154,54542,8266,4799,9055,6144,3921,4869,6129,168620,66489,84067,6161,6181,9212,6143,6134,29997,4691,11190,1540,149041,6625,6187,43740573,6176,3146,9782,1107,1108,6142,4670,6137,6207,55011,6228,7412,220717,83987,6175,22944,7112,26156,6222,6125,54443,3958,6135,6132,83444,4609,9978,6047,309,6152,-,4204,5538,2130,672,6133,10399,6138,1938,3326,6230,6045,101929876,330,25980,55299,5777,9733,69408,6124,6231,6188,3609,9820,10413,6206,5537,59353,93185,4171,8353,4736,83803,7514,4914,13669,6199,1965,2078,25873,5689,5604,6191,11060,999,16341,6780,9493,9924,6156,140801,6229,9928,6139,6146,26270,10528,8445,7549,28960,51547,6223,6233,9933,9343,51065,79722,9349,23070,9775,9325,26986,57721,83732,409,124245,1499,6155,7182,10551,79753,285855,8886,6160,6232,1025,6182,9221,7024,54865,27292,23051,7555,9045,23435,10014,9040,149628,7443,6217,57521,6189,6204,23363,16709,2931,43740574,79084,11113,8451,6193,65248,6208,3192,1488,51574,23224,43740578,59,6194,6201,440,23524,292,1615,9020,6210,5978,23521,83743,23378,43740572,6227,5976,6209,3676,10075,7272,16706,10969,23481,84549,408,5468,79784,6128,6159,66661,546,6169,6122,6168,7428,43740569,6615,951475,81910,92421,55506,100288687,9846,5501,10594,81488,1915,9021,10614,11224,29117,389799,2810,55636,6224,56257,54986,6203,5859,6157,54487,3783746,2817,23212,1894,2177,4116,5245,2872,293,10131,6165,8898,6136,11124,3383,73708,6205,6141,51255,3608,51631,43740570,9401,43740575,6147,9255,8924,5093,10425,27101,7157,4520,8452,5071,43740571,6164,8345,328,51234,8359,2099,56829,23029,81533,128866,400506,6123,1933,155061,9521
3507	F	81609,51776,6400,6606,64794,55722,7353,219988,2100,6456,56893,1647,2130,7867,84447,8945,7083,2932
7464	F	7329,1630,9611,160728,5925,51078,53598,222894,4087,23790,22003,65970,7376,56334,4641,6451,399687,10391,11461,286940,1894,9774,51474,17913,1627,81671,699,4627,6790,54443,50875,5998,11151,17886,54949,2316,80179,56524,830,11346,55054,10395,77579,4893,25962,1447,120939
652	F	3006,6154,6144,4869,6129,6143,6134,285704,63027,4904,6142,57648,4670,6137,6207,6228,6175,5627,22827,6125,6733,6132,9584,23560,6135,811,63893,2130,6133,6928,6732,6124,6188,9372,2091,3301,51684,25873,6780,6146,79039,9349,9775,26986,64960,10657,6997,6155,1191,9513,8886,6160,27292,9045,3309,25928,6189,3192,6194,6201,23524,6210,5976,8971,54704,92,6128,6122,658,10492,6224,6203,6157,659,9092,7150,90441,6165,3008,6136,6205,6141,54876,6147,5093,1660,57045,5725,657,3178
221188	F	11194,21,28982,2535,7779,83590,2030,55244,4253,57476,9248,3459,137695,158747,6733,346689,7976,51014,56996,2824,10280,78987,128486,6646,535,57515,91869,51614,83882,51092,79948,6533,10560,253558,8323,196527,91,84197,90701,26020,53,221927,55741,2697,116150,3156,9144,57168,51599,2049,2823,5770,821,56255,27173,79796,202052,56928,1138,93183,79877,93,25864,57655,84293,256471,79572,121665,84720,10447,10052,25923,92840,8744,10099,286827,657,81537
5887	F	84301,7706,2969,3476,4646,29761,6697,114781,5478,26043,10589,51569,7979,43740573,3146,51068,7337,5701,5719,8335,7334,1069,158,22827,23608,51377,5695,55236,5077,115004,1070,4292,-,5460,2130,8339,672,10522,79968,10133,5801,9939,6457,330,54187,201626,10054,18,6117,5315,155807,7317,5886,10213,4914,5621,5690,29979,14254595,220213,1489678,83892,91445,10460,641,7511,3014,9775,3936,26227,1994,6636,10138,1622,10427,856607,3187,6778,5708,5705,2965,10013,853712,112399,54434,5704,2539,2923,29085,152559,8350,7763,9040,10611,7791,29978,830019,8887,56893,54919,5706,856731,4924,3092,8078,79923,9477,7314,6227,150274,23603,55768,5707,3157,2100,10273,5683,3091,26370,43740569,5597,10459,7316,53938,25824,3018,1915,51133,11281,7178,6612,54939,5700,9830,10226,1033,217,5684,5786,7336,5710,55666,23392,84993,6248,10277,6657,10598,875,23111,9401,11047,5071,328,7508,4287,57175,6708,8359,286827,2099,10101,114824
43944	F	3612,3837
6853	F	51542,9821,57222,10456,653361,55172,6854,51593,54487,10524,2078,2885,273,115201,50618,2976,6622,55156,51747,274,9722,641,1716,4842,6853,6714,5295,1655,84168,5071,26747,90459,1398,79595,5708
268903	F	1487,3065,8841
6844	F	9554,9146,220972,23673,51259,8417,140576,7415,7917,203562,6810,57590,200894,1902,81631,805,100350337,10682,9657,26747,-,3312,84336,11112,8649,3845,112755,55775,3609,30851,6206,9218,4582,8773,8676,363,535,92609,147872,8673,10801,51614,9217,10567,495,219931,7536,57460,3265,28976,4000,7874,100352737,81855,9040,90993,2286,2319,23400,439,84522,6857,3295,10134,9341,3916,808,10449,64924,6804,345275,6814,79603,10075,10972,4893,57709,43740569,10815,6616,51035,25824,6532,1244,6809,2054,203547,10618,200728,6856,11336,293,10131,8775,169026,1716,80331,10497,415117,23256,7311,10211,79867,9342,255043,55800,9898
6132	F	7706,1736,51121,8726,2335,4839,6154,54542,8266,4799,9055,6144,3921,57062,6129,4869,6161,6181,2261,6143,9212,6134,7468,4691,11190,8450,149041,1540,6787,55131,6625,6187,79590,43740573,84154,90850,3146,55729,1107,9782,1108,6142,6130,348,10112,55832,4771,6137,6207,55011,6228,7412,220717,83987,6175,1000,79096,7112,6222,652,4738,6125,54443,20924,6135,55661,9841,83444,4609,9978,6047,6152,5573,5795,4204,598,-,64282,3312,2130,672,389421,3845,6218,6133,84450,6138,101929876,3692,6230,2177,54622,25980,330,5777,6124,6231,6188,3609,9820,5537,10054,54984,93185,2091,4736,10980,8139,83803,7514,4914,6199,13669,11107,23462,1080,5604,25873,57664,55379,6191,11060,9493,16341,6780,9924,1017,79080,6156,140801,6229,9928,11165,6139,26270,6146,10528,10450,51547,6223,9933,9343,9349,3014,9775,9325,27067,84790,57721,3547,83732,1937,124245,10987,6155,1499,10551,7182,8886,6160,7329,84310,6232,6235,27292,222194,79759,7555,9045,23435,57109,9040,3309,149628,8350,7443,29889,6217,6189,8663,339230,84864,43740577,6204,3575,23363,11113,43740574,79084,7284,6193,65248,6208,3192,51574,43740578,117246,6194,6201,22944,9020,26019,6210,8065,23521,5978,83743,23378,4147,84656,3676,10075,10969,6209,1973,8454,23481,22890,16706,2100,7048,6128,6159,66661,6487,6169,6122,6168,43740569,6615,81910,92421,6238,55506,100288687,5501,10594,10614,51081,11224,285381,29117,2810,8761,6224,56257,6203,6157,3783746,23212,1894,4116,10383,8539,5036,5245,6165,10426,8453,6136,54998,11124,3383,8479,51073,6141,6205,6657,3608,9374,243846,9401,55349,6147,10940,43740570,5093,10425,55090,7157,4520,8452,6150,5071,43740571,6164,54989,8359,2099,56829,23029,81533,128866,25828,6123,155061
140597	F	79155,79921,63891,8450,25489,8237,2064,9338,23327,9208,26260,6790,56137
10673	F	57650,5591,8742,4239,121227,84067,9064,153642,1434,9044,57476,3115,57221,10490,26953,55832,5352,1967,23511,64151,55738,5903,10673,4141,7037,55770,9736,9690,8892,2177,55761,23066,54892,2956,115650,4217,9091,29911,10526,7514,23041,3842,23590,9928,7532,8496,389840,4763,10592,55127,25929,10051,79902,23495,54808,1191,11260,50628,55501,224,64786,55705,10527,54928,23397,221927,57510,3679,22820,5902,23505,23265,10985,55746,84376,27335,8890,8741,81892,28969,9631,10971,51361,55007,23195,7249,608,57700,4238,3431,3685,55027,4436,8533,57655,8893,3837,113174,9319,3688,92370,4791,30000,55254,2475,8891,64400,55763,64328,23244,9918
9519	F	7138,2959,25793,6872,3313,7013,11224,138474,6134,6908,10155,6874,6878,2521,57664,2957,5621,2958,387332,43740578,4700,6877,10654,11021,1857,23658,4609,7014,7157,1994,7182
2053	F	5830,8226,3939,10449,2224,22926,7013,9520,92140,11112,9961,2053,847,3615
811	F	7706,4720,10728,4035,25930,10541,2244,3030,768,51207,7415,6890,24812,1386,55366,55765,43740573,55814,1999,9782,93380,7337,5798,4478,10094,51100,8508,5031,10095,652,4704,5033,7450,7419,6047,811,4023,2928,2130,3675,3845,338,9690,3872,107242,54557,5034,3326,1938,6045,330,25878,813,9820,83943,4722,7430,4171,6117,1956,7531,11064,100009586,80267,4914,1080,5160,2869,23065,5621,2023,1017,5042,10627,79600,65018,7733,3623,26123,1203,26191,1350,51547,6892,1489676,1327,3014,10452,4543,80755,3265,6598,1994,10097,57721,58508,79577,155971,6513,925,5354,7182,10551,23512,140885,55,55791,567,1116,5204,24811,342538,4153,2923,10989,2908,7169,9040,368,23193,993,958,6085,912,2027,6424,43740577,54888,6737,80728,3133,4697,43740574,11113,2026,6455,5551,125972,9694,5962,3192,43740578,10961,5794,70,56993,7018,3757,26019,10552,23767,7184,2202,5162,7385,7253,10092,10075,5327,506,821,2139,3106,54974,9948,43740569,5597,3032,6119,92421,8878,4961511,6532,2035,7476,1537,5781,5954,7178,120892,29904,7165,51400,3954,2153,9014,1345,3105,50863,509,5684,5245,4026,5589,155908,3315,7086,6084,6086,259266,367,5566,9868,7080,6657,22924,43740570,5800,444,25764,79867,143279,4513,5479,54,5071,160760,11338,2157,5111,25962,10076,51234,871,11001
1786	F	8726,4799,80854,852295,5925,67268,9219,9768,2932,9318,6667,8338,8450,1876,8204,10524,1108,8467,8841,7337,55716,79155,8932,6670,6637,5563,4609,1460,51663,6047,23411,1786,4613,11322,4204,55929,1616,862,1020,672,4961474,23028,6839,10714,3090,9628,80776,3169,330,344387,8290,2288,1642,8353,856924,7531,4914,57664,346171,53615,5987,11176,1017,10951,84456,3065,3927,51547,9343,3428,115426,5971,55054,7874,7182,23774,23512,1869,23466,861,595,9611,8851,8350,51105,3309,8315,149628,51341,30827,23468,10419,18538,43740577,10155,855700,8451,851676,10919,6774,23074,1488,57591,10985,54880,8555,27000,5928,7490,3070,142,7314,79784,10971,6615,30011,207,27330,29117,53598,2547,5883,8816,7181,891,5931,3308,9112,1789,1487,399174,79782,29128,56901,3066,54887,7157,8345,1647,328,5111,25962,1788,8359,1111
4023	F	84164,595,4035,5347,10980,64788,6787,6142,2010,9819,65264,57562,51631,811,8452,4023,5775,7436,4036
998	F	3052,147923,152503,7186,404710,10524,89846,6176,5058,57580,5606,81876,829,8476,115557,158358,1730,114793,10188,2108,3801,57480,80243,4649,9218,29766,51251,6280,9098,10625,5636,9564,1738,58504,50875,7536,51060,31,1994,57514,1937,10434,4288,7879,10551,9754,6232,57576,4168,8780,10155,80728,6249,10390,43740578,3916,121512,106952,26030,56924,10092,51082,4731,81704,10783,54566,5634,25915,9950,9322,101497,6809,5861,344558,23263,84612,2071,10383,51287,293,3315,6136,6923,54407,9401,9459,4437,331,2099,8874,6767,79585,5063,5601,4646,7728,836,56990,84552,23580,4144,7419,54431,55561,350,25957,3845,116986,613,4688,57144,51306,11328,57664,54206,9743,148170,832,10298,221178,51776,57569,4294,10788,663,10935,10452,3428,3265,56776,2,3187,79872,19,54126,50855,329,5888,9632,14270,2100,7048,6453,3263,5597,23229,7316,5062,4216,120892,153478,2909,203068,51291,56987,5599,65125,2339,116984,43740570,8891,226652,23211,4853,25486,9639,3178,22899,128239,2058,55114,6181,228359,1312,9094,51499,9578,7456,220717,6175,8607,6047,50649,998,7074,22921,2177,5037,6647,4171,9912,37,10602,5108,4296,51606,1969,57643,6146,9349,2245,28976,409,55684,55791,9967,112399,23268,56419,56882,5910,2885,10780,43740572,7385,9230,408,8976,19877,1854,79026,221472,5908,396,2193,8888,51564,65970,6224,10458,398,51474,4983,18481,73708,5337,70405,81624,54874,8924,56349,23345,43740571,7454,51520,50619,7444,10877,54471,10435,43740573,26084,5147,23092,2664,197131,4204,3925,51512,4036,89839,5906,330,7409,5635,85440,10063,5052,999,4512,1627,1369,7046,4628,117178,28990,55920,5520,22955,124245,55333,64857,392,5924,51026,27333,10071,11161,16709,54922,43740574,79658,8451,23348,25894,5229,9826,11135,197,51552,5250,23603,10273,6159,343578,43740569,116985,1447,867,10382,8766,57787,11461,94081,1464,201176,85451,7157,3956,116987,128866
55801	F	
57578	F	10055,3159,7316,8335,10971,10551
84648	F	386677,85291,4188,83899,81850,287015,83902,6732,3846,26575,387266,375791,3881,26239,10252,386680,9672,730755,353140,85294,7040,386676,81851,26511,4856,440050,83900,386681,5125,440023,85293,85289,6733,388677,101060226,54507,83901,448834,386683,2202,386675,30008,7106,83896,10251,83897,8601,83895,375567,250,337968,83755,85285,26011
114609	F	23118,817,28989,25939,1725,4356,2648,79705,818,3656,4615,695,114781,26046,3716,57521,7097,23304,51135,7011,6774,8651,4763,6885,54476,353376,197131,10454,57003,369,23020,54800,3556,834,3654,5111,118788,8744,114609,23244,7099,7189
5784	F	8844,1495,54542,60485,49854,114822,57622,4869,66489,27034,92747,3728,9201,51230,57182,5426,9223,23031,57610,4609,43740568,64795,80014,3845,1489079,5784,9644,10217,84129,154796,10413,57706,4140,9531,1642,25831,7082,7531,8239,57664,11060,5518,7532,4763,55031,10768,57460,5728,9470,5520,1499,81565,55095,252983,9260,6242,55667,55233,51138,10456,2873,7534,85360,57520,23380,5590,636,10963,26524,80232,11059,57530,51379,27332,92597,23299,1489369,3796,9113,51741,23303,7428,84502,260425,7316,3329,51133,7533,5347,10296,7529,122769,1453,11101,84612,7205,56623,51474,83607,64599,9759,8453,54954,23286,25852,9866,10420,6788,25776,25962,135295,155100
492	F	283150,330,8349,185,3964,10106,5737,6504,55366,5571,491,9493,26953,910,2358,1901,23197,1555,79770,8335,7334,939,1047,1716,719,11226,10098,55790,8630,286530,8228,4513,7014,5071,55750,11006,8345,821,81502,64768
54557	F	2882,255488,6442,8266,23208,1311,57062,26291,7424,83590,968,64374,712,2107,4005,23389,64137,2993,7917,128488,685,5552,51018,1967,55466,83692,9700,84141,5364,93973,5054,3570,4832,811,23347,1013,131450,134637,3073,3972,7094,788,4123,6860,10399,852124,55299,8292,22985,10542,2108,85450,9821,9569,201626,54984,11243,8836,51510,55558,4439,55739,9743,5621,50640,28955,81790,3848,9590,93099,7031,23408,851898,9564,338761,6675,389336,84699,3691,23753,51246,1041,51060,83660,5176,7380,170680,1278,24149,6649,414062,23588,6782,57552,1981,10551,2695,51706,5979,79759,6385,23405,140606,1485,55504,63917,5544,6696,139793,11272,1442,2319,27074,3310,27040,114902,445,51727,22880,10961,6590,10130,10857,27000,1671,118471,5276,1443,8324,10525,338879,7184,150771,974,6449,3572,30008,851366,5082,57539,10772,9781,2077,9180,8741,375567,114908,124220,2200,915,57335,10347,51608,53938,1893,57456,4216,5954,51705,642,55027,155465,9847,5480,9135,5045,1300,5420,7398,3934,55500,9550,246100,27290,9958,653808,5542,23392,9112,4810,114904,23630,55971,9885,2475,8438,10211,444,54887,5479,23001,64146,66000,5545,56005,6712,10742
10344	F	6375,6361,5473,6366,5080,6357,6373,4283,6846,3627,5196,79669,6352,6355,9547,56477,6347,284340,6387,6356,5197
26586	F	2177,66008,55835,25793,140858,79705,9055,10010,1639,22832,25831,1956,11064,5108,55611,149041,55177,9859,3835,57664,167691,153241,9851,51343,9731,22981,6993,79003,72119,197257,9477,10598,3014,55421,25886,117178,134285,11065,2100,3191,51199,8359,2099,8339,152185,66661,8556,10551,9181,9197
2177	F	2969,3913,6745,24148,3921,1828,6161,5478,4691,55210,10236,10524,51806,6187,23788,84154,5058,378708,5982,81876,5719,348995,284110,6228,4666,55646,5983,2846,9416,8341,5837,8563,54443,7417,23560,4609,6421,8939,5984,3013,6152,23347,51773,672,8334,9939,23028,3692,79711,221092,5905,6634,79811,9656,3609,9533,51202,28778,6184,4719,9218,5315,103,79983,1743,151246,3849,3039,23353,25873,445582,3181,6191,6280,79915,23552,2010,56949,2171,8570,6229,7532,641,28797,9933,6223,56852,10109,28815,5411,1994,10657,11083,4000,1937,23404,4288,6633,5708,2125,545,10473,317772,861,3313,126353,440686,94005,3309,7534,6632,28912,192111,10058,2194,5499,10155,71,2040,26135,28822,116028,1654,6193,199953,7341,10363,51343,3192,100526693,3539,11051,54881,6210,142,7184,10036,23450,10972,4361,22890,4731,11331,28930,3963,3032,3710,54537,11224,5757,2810,4436,10492,5861,84324,6451,25836,1665,462,29089,1475,2178,217,10383,8539,79017,3837,293,6709,3315,6136,3017,23632,9987,11073,23223,9866,81,85349,30968,9401,6147,22974,5479,10153,8359,60,871,23244,27043,1111,3009,2335,6154,4839,9555,285190,10038,11100,9188,1192,2072,5430,28933,3728,3303,8658,23126,1108,28937,29028,55716,4670,6137,6222,6125,55661,51495,9978,286530,7419,11168,1489672,1213,1104,4176,6748,5444,191,3912,338,3872,5493,55660,28834,7094,6133,10399,81622,6138,10992,6230,472,2091,11219,6117,8331,10213,4914,10735,57664,55379,301,832,7203,6780,2023,3005,1650,6156,3065,218,10528,1327,2188,3836,3726,1041,9775,22909,2316,6840,2,27316,2187,3187,1478,55,337874,4841,9400,10284,10946,5705,8886,5979,10989,2923,5894,117159,10643,2317,5650,5268,6217,80198,81873,8554,2521,6204,6626,345651,8208,5432,2771,7284,4175,9694,22934,6208,83481,988,3185,23524,10130,79135,292,5928,7153,8106,1832,5888,2332,5707,4057,5216,8407,28896,7384,10146,7277,335,55294,6407,23421,7316,2189,1052,10594,3329,207,3320,342897,5930,9092,4926,51588,5245,5931,80223,7133,64783,7053,3608,448834,23020,10211,6727,5093,1660,59345,5880,5094,5725,21402,3178,5901,4720,336,10959,6129,11103,9219,57459,22938,6143,6181,11160,2079,10521,3189,8089,7917,2175,89777,6278,5356,9782,221613,6142,6130,8467,50809,27339,10432,5031,3503,100423062,6175,8607,5371,6132,51645,10673,37916,998,4292,10890,5460,3312,8690,5034,26586,3945,488,2177,145264,3054,55299,5985,5358,10189,6188,6206,5832,7430,4171,167227,1642,4736,29894,23047,1969,3848,83759,4001,6146,5885,7155,10813,5339,12,284695,23394,9343,10613,55120,3014,9349,57805,2002,5429,4172,9688,115426,26173,5935,6601,72,5284,6155,3182,55791,6160,9967,353497,28820,28299,595,54145,64318,81855,8350,9031,28903,6118,158078,10514,51593,3150,3020,2319,498,5706,4069,6201,3500,134430,389677,10293,28823,7520,7385,8971,506,821,6128,10971,79026,5908,847,10970,7179,57418,4221,22913,2309,383,4683,3854,28796,2778,642,51455,5700,6224,2547,7529,3939,6203,10713,51296,8243,23212,6629,3105,374897,6949,55183,3159,1487,3008,4627,333932,10856,1823,1936,830,220988,6406,5431,54433,10949,3006,55234,9877,1736,26354,5591,563,64858,55226,84823,6144,4869,494115,10212,7051,7919,28913,3933,7415,57697,5230,3835,43740573,5733,3190,3184,4904,54927,5437,8970,6207,26156,55215,8335,51366,5903,7112,4191,1759,154664,6317,6135,23451,6294,55110,3191,3183,226,3502,6279,27127,6651,8148,113130,6218,80010,10111,7975,23581,3326,1938,7295,83990,330,84464,8340,6124,6231,7167,7013,4008,2752,28908,3514,6318,8353,7531,2597,580,5052,7019,4218,79080,65083,10951,9126,6139,3713,1072,23517,10592,55127,51602,718,7132,1655,84790,10097,2638,5304,26986,10051,721,1191,1763,3240,6613,9221,2176,9045,23435,3875,224,3708,23193,56160,113510,6189,10274,3310,86,9774,3151,55749,197,1059,27332,5932,9937,51552,7018,675,10291,23521,5162,4637,23603,6628,57727,79784,1973,2348,23481,4173,4830,9532,11198,54465,7156,6159,2243,26097,116840,5434,85236,6122,546,3043,5265,128710,80233,3018,5317,64207,343069,9667,7416,7178,128312,10381,23530,8766,864,7398,4116,7150,79009,6165,94239,4741,28919,23650,29128,3538,4174,23165,6141,6205,6747,6744,57187,11335,7175,10128,4513,15227,5111,3493,6708,114971,9129,23225,51639,9961,79188
